mssv,namsinh,gioitinh,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,dtbhk_7,dtbhk_8
0460817DXPvAibaEXe/57ZZLpsI5pdWpukWEzeJA,2001,1,7.39,7.39,6.34,6.34,7.39,6.34,7.39,7.18
0463ACC3XPvAibaEXe+Ps8zYokGtSapa8Xbcuvzs,1999,1,6.47,8.62,6.47,7.54,7.54,7.54,7.54,7.54
0466A7B8XPvAibaEXe9syTSxuDl8vpkf7rdPLD8r,1998,1,8.85,8.85,8.85,8.63,8.63,9.29,8.85,7.97
046DFC1EXPvAibaEXe8d5+4VMyfVsJ8BKuqNRrBF,2001,1,7.3,7.3,7.3,8.35,8.35,8.35,8.35,8.55
04703EC6XPvAibaEXe+pyJpvsB6nZNTWzQVDye30,2001,1,5.79,4.63,4.63,5.79,6.95,6.95,5.79,5.32
04782F2FXPvAibaEXe9PMC4shTguo6ck0HN7QeAg,1999,1,5.12,4.26,3.41,3.58,5.29,4.26,3.75,3.92
047911D8XPvAibaEXe+fPSOag5leTYMAZx0GJa1L,1997,1,5.78,5.78,8.1,5.78,8.1,6.94,6.94,5.78
047B5CA3XPvAibaEXe8c53vaOKMxC239GQMYdXlR,1996,1,9.83,8.74,8.74,7.65,6.55,7.65,8.74,8.74
048D7432XPvAibaEXe/JRR+qhRXMm+5z8ZDG9qI1,1998,1,4.54,4.54,4.54,5.68,4.54,5.68,3.41,1.14
048FA4C0XPvAibaEXe87zPkGv/Pdbr2144f7+cX9,2000,0,7.33,8.37,7.33,8.37,6.28,8.37,8.37,7.33
04911A73XPvAibaEXe8p+Buz4QuyY8dcmE+1aEY7,1998,1,8.53,8.53,8.53,8.31,8.31,8.95,8.53,7.67
04937B4DXPvAibaEXe+KnWgScvZ27EaSNJL9HdvK,2000,1,6.16,3.7,7.4,8.63,8.63,7.4,7.4,4.93
04989E41XPvAibaEXe86mMJZ3W/SqcY8mLHhMdwA,1998,1,8.03,7.02,8.03,7.83,7.83,8.03,7.83,7.83
04993E46XPvAibaEXe/c+AA7R58MU9q6TAEVnxuT,2001,1,9.4,9.4,8.35,8.35,9.4,9.4,8.35,8.56
04999C75XPvAibaEXe8GsP3JAon4v+nvzV/VmQos,1998,1,8.03,5.73,6.19,5.96,8.03,6.88,6.88,7.34
0499BD34XPvAibaEXe8cSwcDAK/pUFr2X7+QevI0,1999,1,7.48,8.55,6.41,7.48,7.48,8.55,7.48,8.55
049B1D99XPvAibaEXe+7yjglV2dMp28RxoCMvatp,1998,1,6.5,7.58,7.58,7.58,5.42,6.5,7.58,7.58
04AD9652XPvAibaEXe/6muSCAeQUC/HrmBsgyb6e,1995,1,2.07,2.07,1.38,3.31,1.38,1.52,3.45,3.31
04AEE489XPvAibaEXe9u8ftW5AKWETBFyE+T26n4,2001,0,8.26,7.23,7.23,8.26,8.26,8.26,8.26,8.06
04B7A984XPvAibaEXe85pnNqK7QfqhKDMnMoWGNg,1998,1,7.63,6.54,6.54,6.54,6.97,7.63,7.41,6.1
04B8CFCFXPvAibaEXe/baiw3K4HkF2jQGbVW7zgO,1996,1,6.61,5.51,7.71,7.71,7.71,7.71,8.81,8.81
04BB5201XPvAibaEXe9wR386kYOWu9pD/KusWr/q,1998,1,9.92,8.81,8.81,9.04,9.04,8.59,8.37,9.26
04C4D9F8XPvAibaEXe+/MvKIb2VAVSyw+efhOMhT,1998,1,7.92,6.79,7.92,5.65,6.79,4.75,1.13,2.26
04C5C23BXPvAibaEXe8OUmHa5DLhUTJw8W+5VW8D,1998,1,8.91,8.91,8.91,7.8,8.91,9.36,8.69,8.91
04C81950XPvAibaEXe/ly4CLNSveRDKW02PJnm/0,1998,1,8.75,8.75,8.75,8.75,7.66,8.53,7.88,8.53
04C9CC0EXPvAibaEXe/S5mChdnrLm80qIvJ4ryp4,1996,1,6.71,5.59,8.95,7.83,7.83,6.71,7.83,7.83
04CA893BXPvAibaEXe/SouBySQ9Uj8rioKR0JeF/,1998,1,6.88,4.59,6.88,3.44,3.44,5.74,8.03,1.15
04CD33EBXPvAibaEXe++B0JyCbXA1LAC7v3DyD0t,2001,1,6.78,4.52,7.91,7.91,9.04,7.91,9.04,7.91
04CDB750XPvAibaEXe81fV8vPRwD6JYmHnM75CHO,2001,1,8.94,8.94,8.94,8.94,8.94,4.47,8.94,8.05
04D88553XPvAibaEXe8EoEN8tkksyX1oqJUl48N1,1998,1,7.4,7.4,6.98,7.4,6.98,8.04,8.04,7.61
04D98A42XPvAibaEXe9whL/t4cdMZYa7qJs9tdR2,1996,1,5.15,3.35,3.86,3.86,2.57,9.01,5.15,2.57
04DDFC34XPvAibaEXe8zLanLNVS12W6u8w3Iex7Z,1996,0,7.76,7.76,6.65,8.87,6.65,7.76,8.87,6.65
04E907A8XPvAibaEXe+duwZbUJ/33VkSKofqHhHZ,1998,1,8.65,9.74,8.65,8.65,8.65,8.44,8.87,8.65
04F1D2FBXPvAibaEXe+nNcqpVbk9mW5m1LZhoulC,2000,0,5.27,5.27,5.27,6.58,3.95,5.27,5.27,6.58
04F87408XPvAibaEXe80b1fr0fH/JuobsigdDkbt,1997,1,6.6,6.6,7.69,6.6,7.69,7.69,7.69,8.79
04F89839XPvAibaEXe8ge2UHv4J4B7N8hGEpTcLN,1995,1,7.51,7.51,7.51,7.51,8.59,8.59,8.59,8.59
04FDAA30XPvAibaEXe/Md8T4y692B3u2dfN+Z+ox,1998,1,4.87,2.44,6.09,6.09,4.87,4.63,4.87,4.63
0503FE6BXPvAibaEXe/el9TRAKM7gRqt8tonkLHU,2001,1,6.84,5.7,6.84,6.84,7.98,6.84,5.7,6.38
05088522XPvAibaEXe8Fsd3dnKA7Bc1+6v7wPmGw,1998,1,5.21,6.25,7.29,7.29,6.25,7.5,7.71,7.71
05092C76XPvAibaEXe//3t8+us0X0mVxYbHKgEu4,1994,1,6.8,6.8,7.94,6.8,5.67,4.53,5.67,9.07
050C0B15XPvAibaEXe+RaLErOlzghf6IG53IfKu6,1997,0,8.58,7.51,7.51,8.58,8.58,7.51,8.58,6.44
050F140DXPvAibaEXe8/V1eK05z04yfYqNp+lM9T,1997,1,8.02,5.73,6.87,5.73,8.02,6.87,8.02,8.02
052DD070XPvAibaEXe915NmCViXOMIckuNlCM3i6,1999,0,5.51,6.62,6.62,5.51,7.72,7.72,7.72,8.82
052F8D23XPvAibaEXe/eaktUZd/HYDNaDtwDRqFa,1998,1,7.69,7.69,6.59,7.47,7.03,7.25,6.81,8.13
0530224EXPvAibaEXe8Dld2HmzmH+kCtWglGcaLd,1999,1,8.21,8.21,8.21,8.21,8.21,8.21,9.23,8.41
054AFCA2XPvAibaEXe8iDpfibljbVA5Sfr30nHDC,1998,1,8.39,8.39,9.44,8.39,9.44,8.39,8.81,9.02
05540AD0XPvAibaEXe8yPFclSS+31nf1uHVqZbzf,1998,1,7.09,4.05,7.09,6.28,6.08,6.89,7.7,5.47
0554B4EFXPvAibaEXe87anst8v7ZscnDDdhB9RMd,1998,1,7.53,7.53,7.1,7.53,7.1,8.17,8.17,7.74
055BAF5DXPvAibaEXe/0VyaRB0LQpI2nprMmUPej,2000,1,9.23,8.21,8.21,8.21,9.23,9.23,9.23,8.62
055BC8B6XPvAibaEXe8ooYk4mkUGmEtvnAf/k5xO,1995,1,3.83,5.11,6.39,7.67,8.95,7.67,5.11,7.67
05654038XPvAibaEXe9JdUmjPcaT8qIMCNLlkTTg,1995,1,7.62,7.62,8.71,7.62,7.62,7.62,6.53,8.71
0571BDDAXPvAibaEXe8zN2KKhdLFutRJ2ofD5gnd,2000,1,6.4,7.46,6.4,7.46,6.4,8.53,7.46,8.53
0572F12EXPvAibaEXe80CrbkBDr5tWwm+CyP6i8i,2000,1,7.28,8.32,8.32,7.28,8.32,8.32,8.32,8.32
05788578XPvAibaEXe/QkTB1xN5MPFI5BYaSFqcG,1998,1,8.76,8.76,8.76,7.66,7.66,7.88,7.88,7.66
058F3258XPvAibaEXe+q0E3QguGBpZhJA/lqgre3,2000,1,8.75,6.56,7.66,7.66,8.75,7.66,8.75,7.66
0590426BXPvAibaEXe9VY3GVIF2YyGuRDsCtzwO6,1998,1,8.18,7.16,7.16,7.77,7.56,7.36,7.97,7.56
0597247FXPvAibaEXe+NyYotv4FWdZdBHNs2i/Tz,2000,1,9.42,3.53,7.07,7.07,3.53,3.53,7.07,5.89
05A4E85BXPvAibaEXe+6dFHuhEUn/rcqr3jRvGcp,1998,1,8.31,7.27,8.31,8.11,8.11,8.31,8.11,8.11
05B238ADXPvAibaEXe97/vKPISG06RpS8K/s/5C4,1998,1,8.74,7.65,7.65,8.3,8.08,7.86,8.52,8.08
05B6E41FXPvAibaEXe8LHfATqQ4bHrv3q9RncGj8,1996,1,2.49,3.73,7.46,3.73,6.21,4.97,3.73,4.97
05BE3C4FXPvAibaEXe9j81k8MH0oJwyKQAP8FKms,1996,1,7.35,8.4,7.35,8.4,8.4,8.4,8.4,9.45
05C14B33XPvAibaEXe8iOnzuCL8V+Iz8A3Kq02hS,2001,1,6.54,4.36,6.54,7.63,7.63,7.63,6.54,7.85
05CB7A7AXPvAibaEXe8/V1eK05z043Igv9Is0i3h,1997,1,6.83,6.83,7.97,7.97,9.11,9.11,7.97,7.97
05DB198AXPvAibaEXe/GvjCS9SJu0T1XKIlvK8Wd,1998,1,9.1,9.1,7.96,7.51,9.1,9.1,7.96,8.19
05E17E2BXPvAibaEXe/RTfMBxsNERftZF2fTACpt,2001,1,8.32,7.28,7.28,8.32,8.32,8.32,9.36,8.95
05E7D19EXPvAibaEXe8dEe4TA8wgH/vIXJ8D2J3d,1996,1,6.81,5.68,7.95,7.95,6.81,6.81,4.54,6.81
05ECC56DXPvAibaEXe8Is0U1Tzjs+42GeF7TzH5Y,1998,1,9.32,9.32,8.28,8.49,8.7,8.49,8.91,8.49
05EE77E5XPvAibaEXe+fBpTg8OXousIA2IYzVnHo,1999,1,7.32,8.36,7.32,8.36,8.36,8.36,9.41,8.99
05F1A443XPvAibaEXe+HLUCsScXdBrz7llnxuYa4,1998,1,7.04,6.03,7.04,6.83,6.83,7.24,7.44,7.64
05F97A96XPvAibaEXe83j+j2N9N4Isy0rCm2NY8n,1998,1,7.56,7.56,6.48,7.35,6.91,7.13,6.7,7.99
05FB97EDXPvAibaEXe+1n9LzrMgTlwuXodOCiGW6,2000,1,2.75,4.13,4.13,2.75,4.13,4.13,8.26,2.75
06140A8AXPvAibaEXe8CSUzma4ok0tGsDiSFrgHT,1998,1,5.47,4.56,7.29,5.47,6.01,6.38,5.28,5.47
0615CD35XPvAibaEXe8e/5ryJ9YpueaFgtGttatE,1996,1,8.44,8.44,7.39,8.44,8.44,8.44,8.44,8.44
061A670AXPvAibaEXe9fafwYRU+NpkvJumT/CzS9,1992,1,2.39,1.59,3.18,2.39,4.77,3.98,3.18,4.13
061D03BCXPvAibaEXe91UcttbrYag6MuRitfVOUg,2000,1,5.82,3.49,6.99,6.99,8.15,6.99,6.99,2.33
062433B8XPvAibaEXe9H934gSfpwpMZPqawzL8tw,1998,1,7.71,7.71,6.61,7.49,7.05,7.27,6.83,8.15
0624DFA3XPvAibaEXe/PfwiDaLddEgIUBZJiTywN,2001,1,7.16,3.58,5.96,7.16,2.39,7.16,3.58,2.39
06251B58XPvAibaEXe+ywvHYTnIXuL2YQZYUxAEG,2001,0,7.02,5.85,5.85,5.85,7.02,4.68,5.85,5.62
06263756XPvAibaEXe9tEkXNWDh2mnSTognW2I29,1998,1,7.6,7.6,7.6,6.52,7.6,7.6,7.39,7.6
062A7C5DXPvAibaEXe9sM5Z76WtjcyvdxUCpINfg,1998,1,8.79,7.69,7.69,8.35,8.13,7.91,8.57,8.13
063FA88DXPvAibaEXe+ItThaeWSaTndzLvy0hCWF,1999,0,7.28,7.28,7.28,7.28,7.28,8.32,8.32,8.32
064389C5XPvAibaEXe9RaPDysYOKrMtjiEUbiJCc,1998,1,8.88,8.88,8.88,8.88,8.88,8.43,7.99,7.99
064464DAXPvAibaEXe8JyzRlwVelIy8hQn+xxXDa,1998,1,8.99,8.99,7.87,7.42,8.99,8.99,7.87,8.09
064F9755XPvAibaEXe/GEP39G15BdU1hEsk0HGhQ,1999,1,6.89,6.89,5.74,6.89,5.74,8.03,5.74,6.89
0653BDF3XPvAibaEXe9YgNnR0JxPhVp7ceoQS10H,2000,0,7.69,6.59,7.69,6.59,7.69,7.69,7.69,4.39
06690481XPvAibaEXe85pnNqK7Qfqo9NAJSGWEzh,1998,1,6.21,5.17,7.24,5.8,6.42,7.24,7.45,6.62
06702480XPvAibaEXe/qQxqlVrMEUl83tuYGERtW,1998,1,8.03,7.02,7.02,7.63,7.42,7.22,7.83,7.42
067C9634XPvAibaEXe8m7ybKj0ITr1/SgC/4nnRo,1998,1,5.35,7.48,8.55,7.48,7.48,6.84,7.7,7.27
067FAF4AXPvAibaEXe//vGIJhS4ZeC74A86bM89G,1998,1,8.6,9.67,8.6,8.6,8.6,8.38,8.81,8.6
0691AA94XPvAibaEXe++R9hzjt1s7wndXGR/a0YH,1997,1,7.52,5.02,8.78,6.27,6.27,6.27,7.52,6.27
0693A653XPvAibaEXe//vGIJhS4ZeCniAFwythOe,1998,1,8.19,6.14,2.05,3.69,5.32,5.32,5.53,6.55
06942BB3XPvAibaEXe9F+oU8wuNbqO0ZSSBkHohm,2000,1,7.28,7.28,6.24,7.28,7.28,8.32,8.32,8.32
06998B2CXPvAibaEXe+bKzu5Vl6iJV5JeQwVTpeN,1998,1,8.69,8.69,8.69,8.47,8.47,9.12,8.69,7.82
069AF457XPvAibaEXe/RbkbxRffggx04UvAQcJzz,1998,1,7.96,9.1,7.96,8.42,6.37,8.64,8.42,8.42
06A0EB54XPvAibaEXe/Ko3VBeq65/7o9+P9o0/JJ,1996,1,7.2,6.0,8.4,6.0,7.2,4.8,8.4,8.4
06AF4558XPvAibaEXe8eJZh5OyStbMQ0oi5wpMJM,1998,1,8.56,7.49,8.56,7.49,7.49,7.49,7.49,7.49
06B1E339XPvAibaEXe+9uXUaDIzyiCvG6Z0IL8M6,1999,1,7.67,7.67,8.77,7.67,6.58,7.67,7.67,8.77
06B78A83XPvAibaEXe+b/3AZFelvL6x33ODd3+Y5,2001,1,5.01,4.17,2.5,4.17,4.34,4.17,5.34,5.01
06BFA130XPvAibaEXe/+PcSgI7YkeSntP5em9h+w,1995,1,6.42,6.42,7.7,7.7,7.7,5.14,6.42,6.42
06C6AAD0XPvAibaEXe+sfU1lcH9y3zgRyMrp1zMy,1995,1,8.83,7.72,7.72,7.72,7.72,7.72,7.72,8.83
06CAB726XPvAibaEXe8zi/ZLIzSiuLmD7Jnj+Ekw,2001,1,8.46,8.46,8.46,8.46,8.46,8.46,8.46,8.88
06D33082XPvAibaEXe8srAaK3cpz/7AD31CqVMfx,1998,1,7.63,8.72,7.63,5.45,6.54,6.76,6.98,7.63
06D3D633XPvAibaEXe+ai34rvuG7eBcAMYeGeXqe,1996,1,7.55,7.55,6.47,7.55,7.55,6.47,7.55,9.71
06D413B1XPvAibaEXe+3bWVxnzRRwNg6g5IkrIob,1999,1,7.34,8.39,6.29,6.29,8.39,7.34,8.39,7.34
06DEC3FFXPvAibaEXe/twT+sf632fctdpzTwNzBW,2001,1,7.18,7.18,6.16,7.18,7.18,8.21,9.24,8.62
06EAC365XPvAibaEXe/4brcB/U30UuVMaZ98a2m1,1998,1,6.33,5.27,6.33,7.38,6.33,7.17,7.17,7.38
06EE19F0XPvAibaEXe/X5ZhFzI36lMJt224yvGay,1997,1,8.05,5.75,4.6,6.9,8.05,8.05,8.05,8.05
06EEDB7DXPvAibaEXe8E6yzSPpyFOfvrOcCQyyax,2000,1,7.59,6.5,7.59,5.42,6.5,7.59,8.67,7.59
06F130EDXPvAibaEXe96mG7+vayRPjKbnr1Br6bi,2001,1,8.38,7.33,8.38,8.38,8.38,8.38,8.38,8.38
06F4B388XPvAibaEXe8AEUw13Ud6Kn7PJ7EwNXGt,1996,1,7.76,5.54,6.65,6.65,5.54,7.76,6.65,8.87
07041016XPvAibaEXe+iIJOpfrvDw0cyN3jgSrMf,2001,1,7.31,8.36,7.31,8.36,7.31,8.36,8.36,8.15
070648B8XPvAibaEXe//eUaw4J38K1LhhDp5NbpI,1997,1,6.53,5.44,8.7,8.7,8.7,8.7,6.53,8.7
07069D8FXPvAibaEXe+IUXdezTp2c1S1SSP0JNZK,1998,1,6.37,8.49,8.49,7.43,7.43,7.85,8.28,8.7
0714AAFCXPvAibaEXe+n07P56kWx2K5jZFI+QYFv,1999,1,1.94,0.49,1.75,1.17,1.46,2.62,1.94,2.23
0718948FXPvAibaEXe9HkCcrMxoMGZDQ7OJk9EOZ,1998,1,8.45,9.51,9.51,8.45,8.45,8.66,8.66,8.87
071ED53EXPvAibaEXe90z1QOLCQ2gtGCVejLRT52,2001,1,9.27,7.21,8.24,8.24,8.24,9.27,9.27,8.65
0726EC2DXPvAibaEXe+XNXOqfiZ3jB11oEq9FI4W,1995,0,6.89,6.89,6.89,6.89,6.89,6.89,8.03,6.89
073017B5XPvAibaEXe99GOtI/HwJhbPV+ZJNjoLY,1995,1,5.44,5.44,6.52,6.52,7.61,6.52,6.52,8.7
07361D61XPvAibaEXe+RuJt6KkmrDMU9KkGea7Z9,1998,1,8.69,7.6,8.69,7.6,7.6,7.39,8.04,8.47
07368C8DXPvAibaEXe9tEkXNWDh2mm8KSYXhI9TW,1998,1,6.17,7.2,7.2,7.2,8.23,7.41,7.82,8.03
0736CBEFXPvAibaEXe+IHpyKtVpYLLQNAYPT4mpP,1998,1,8.48,6.36,6.36,7.0,6.36,7.64,8.27,5.52
073CCB16XPvAibaEXe+Fy1phPq2H8pTMzaqE19dh,2000,0,7.36,7.36,7.36,7.36,8.41,8.41,7.36,7.57
073DEC43XPvAibaEXe+7Ce1uw1ikU584E//0yzcK,1998,1,7.44,7.44,7.44,8.29,8.07,7.86,7.22,6.8
07401B1CXPvAibaEXe+g4Lk2o86SJ077zo0VZ566,1998,1,8.98,8.98,8.98,5.61,8.98,8.08,7.86,7.18
07426A2DXPvAibaEXe/WIUWn3FBMGFtUuJbL3l6V,1997,1,3.53,1.76,1.76,3.53,3.53,3.88,4.06,3.88
0747BAEDXPvAibaEXe+iM+1kwvQGhP2U/PHYntkn,1998,1,7.42,7.42,7.42,8.27,8.05,7.84,7.21,6.78
074D6770XPvAibaEXe8XtTI6VHhlKNbBRQvxJav8,2000,0,5.95,4.76,7.14,5.95,5.95,8.33,9.52,7.14
074D8586XPvAibaEXe8s1xx8DWM0qvMydWkQI9z8,1995,1,6.52,6.52,7.61,8.69,8.69,8.69,9.78,8.69
075CAE0AXPvAibaEXe/7jEMhYBA6GRpJvL6kzgyG,1998,1,6.62,6.62,9.92,8.82,8.82,7.72,8.82,8.82
075D9A76XPvAibaEXe9tfuiDUlISNF0foU5mrvy9,1998,1,9.15,8.01,6.86,7.09,8.01,7.55,7.32,6.64
076028C7XPvAibaEXe9KS65t7Tb/qNPAjp/Vir5E,1998,0,9.4,8.36,9.4,8.36,9.4,9.4,9.4,9.4
07604F47XPvAibaEXe+6MN9FoW2mqQgwnVqNRjxt,1995,1,7.08,5.66,8.49,7.08,8.49,7.08,1.42,7.36
07608346XPvAibaEXe/baq/wvVlH/ioEKQZTR4v2,1999,0,7.52,6.45,7.52,7.52,7.52,7.52,7.52,8.17
076F01E1XPvAibaEXe//vGIJhS4ZeIvGApGfI7jH,1998,1,7.29,9.38,8.33,7.92,8.13,8.13,7.5,9.17
076F6E85XPvAibaEXe9xO+RAnsxzcyXZYk2NOI1q,1998,1,8.43,7.37,7.37,7.37,7.37,7.58,8.01,8.01
0775612BXPvAibaEXe/HUzLtjodNT3ylnUJVbRPj,1998,1,7.59,8.68,8.68,8.46,8.46,8.03,8.68,7.81
07817291XPvAibaEXe9ooDD4nQRYzs8lZ/giUy5g,1998,1,8.74,8.74,8.74,8.74,8.74,8.31,7.87,7.87
078A0977XPvAibaEXe+j7vjVxEt8rzItorvAbDBH,1998,1,5.86,3.91,4.88,5.66,4.69,6.05,5.27,6.64
078D0A90XPvAibaEXe8zjuWfAVBr9RfmtHhE0FTo,1998,0,7.5,7.5,7.5,7.5,8.57,8.57,7.5,7.5
078E6C4EXPvAibaEXe+iXJpjy6UOMKV9AJg2HsFJ,1996,1,6.86,6.86,6.86,8.01,8.01,5.72,8.01,6.86
0794602AXPvAibaEXe9QSg4kScpiFw8hbgm4ujwa,2000,1,7.51,6.43,7.51,7.51,7.51,8.58,8.58,7.51
07948896XPvAibaEXe/GJ3MUiqGRmySlRSNe7s6R,1998,1,5.29,6.35,6.35,5.29,7.4,6.13,6.35,7.4
079AC3CCXPvAibaEXe8UkZVD+5XbrMQZiu8kPWJs,2001,1,6.27,6.27,5.23,6.27,6.27,5.23,7.32,6.9
079EAEDBXPvAibaEXe85hkLGQAJy3bkv6Jx+gOtD,2000,1,7.36,6.31,7.36,7.36,7.36,9.46,8.41,8.41
07A5DF5DXPvAibaEXe/iIkJq57vD7xT1F93WH+20,1997,1,8.77,6.58,7.67,7.67,7.67,7.67,8.77,7.67
07A6BB91XPvAibaEXe8xN1Ehxu1cbwH2ptHdj1dG,2001,0,8.58,8.58,7.5,8.58,7.5,7.5,9.65,7.72
07AB7D7CXPvAibaEXe88DMpF1KL2K8grHmo2sNfU,1998,1,8.64,8.64,7.56,7.13,8.64,8.64,7.56,7.77
07AC7079XPvAibaEXe+mHx0IQExG1PTwfLwfe9zF,1998,1,6.58,5.48,6.58,5.26,7.02,6.58,5.26,7.24
07AE5C96XPvAibaEXe9FiaSoce50DNjROw8Ku1H9,1995,0,6.6,7.7,6.6,6.6,7.7,7.7,7.7,7.7
07B199C7XPvAibaEXe8NowY/Kl2AXhRCYVw9Upq0,1999,1,3.62,2.89,5.42,5.42,5.42,3.98,5.24,5.6
07B456DFXPvAibaEXe/Y5MNhmO/7o4jqDhK0hPph,1999,1,5.53,6.64,6.64,6.64,6.64,7.74,7.74,8.85
07BAC9D6XPvAibaEXe9BRb1hYNmZ5kmfiOSuhJCu,1998,1,7.87,7.87,6.74,7.64,7.19,7.42,6.97,8.31
07BC2D08XPvAibaEXe80b1fr0fH/Jqhggu8L1RSW,1997,1,9.48,7.37,7.37,7.37,7.37,7.37,8.43,8.43
07CD6433XPvAibaEXe+02ryNj/uIXwtqN+gWpm6M,1997,1,6.96,5.8,3.48,3.48,4.64,4.64,4.64,4.18
07ECA8C7XPvAibaEXe8VQgmAEjfeNoN76PCifDde,2000,1,6.86,4.58,8.01,9.15,6.86,6.86,8.01,6.86
07EEC4C4XPvAibaEXe9IpNurqmndXApKlNW6Ys4d,1998,1,7.55,8.63,8.63,8.41,8.41,7.98,8.63,7.76
07F0B649XPvAibaEXe9S6E9ioiUfBGwa4H6CUbKK,1997,1,6.67,5.0,5.0,8.34,6.67,6.67,3.34,10.0
07F381A7XPvAibaEXe/HJrkqSpA43Xljzy3G8WK+,1998,1,6.46,4.31,4.31,6.03,3.88,4.74,6.03,4.09
07F9A79EXPvAibaEXe/Tx838KM/cyg/z136edaYf,2001,0,7.48,7.48,7.48,7.48,7.48,7.48,8.54,8.12
08067641XPvAibaEXe8Dld2HmzmH+mZhc7UPJjE8,1999,1,6.65,6.65,7.76,8.87,6.65,7.76,6.65,8.87
080E5D29XPvAibaEXe8eipYZNlRNfjglv2AKu9ES,1998,1,5.76,4.61,3.46,5.76,4.61,4.84,5.53,5.53
08182AD5XPvAibaEXe+3sZoWnetaj2dDhEcMJno9,1998,1,5.76,5.76,5.76,6.92,8.07,8.07,8.07,8.07
081B601DXPvAibaEXe9RBNO8knVPD9AgF+6CJerg,1994,1,8.16,3.5,7.0,5.83,5.83,7.0,9.33,8.16
0821621DXPvAibaEXe/btl79MArZLF7Vr4ovU5Xz,1996,1,5.46,6.55,6.55,7.64,7.64,8.73,7.64,8.73
08245B1BXPvAibaEXe/OS4eb0G5N4gR61g9w5JG8,2000,1,7.68,6.58,5.49,7.68,6.58,7.68,8.78,7.68
082BFDC5XPvAibaEXe8w1z3B0Nfbk8u35dHToArE,1998,1,7.26,5.18,8.29,8.29,7.26,7.88,7.26,7.46
082CA1BDXPvAibaEXe9h45naFhFKYgXejbIyWnsM,1995,1,7.32,7.32,8.36,8.36,8.36,9.4,9.4,8.36
0835A296XPvAibaEXe+WyjAMa+c6gl9Iw5QpdaDA,2001,1,6.46,3.23,6.46,7.54,7.54,7.54,7.54,6.89
083A7395XPvAibaEXe+QctIYCWb8TDKLqdRGe1ks,1998,1,5.68,4.55,5.68,4.55,4.55,4.77,4.09,5.0
0843D042XPvAibaEXe9xLAZM12QrYP2pbxIquXL1,1998,1,8.58,8.58,8.58,8.36,8.36,9.01,8.58,7.72
0850B0F9XPvAibaEXe/twT+sf632fdDzR/0GA7ku,2001,1,4.81,2.89,2.89,4.81,4.81,4.81,4.62,4.62
0852976FXPvAibaEXe8BcBqSm3bVhj7PwHsplpJx,2001,1,3.59,3.45,4.31,2.15,2.73,0.72,3.73,2.44
08573CE9XPvAibaEXe+T+pdYLenbrucq28CqwkCu,1999,0,6.51,7.59,8.68,7.59,8.68,7.59,8.68,8.68
08616517XPvAibaEXe/hbpXNN0JwR9bG86Wh2S7V,1998,1,9.04,9.04,7.91,7.46,9.04,9.04,7.91,8.14
08624366XPvAibaEXe80F7xvyMuvyPVvrG7GXaRO,2001,1,9.42,8.37,9.42,9.42,9.42,9.42,9.42,9.21
0862B608XPvAibaEXe9i7Lm5hcsAnxxUOt0fMFu4,2000,1,8.48,8.48,7.42,8.48,7.42,7.42,8.48,8.27
0869AC1AXPvAibaEXe9puzAyruoCKS8Bvkqa7arm,2000,1,7.98,6.84,5.7,9.12,7.98,9.12,9.12,9.12
086DF147XPvAibaEXe/q/d6S7LoUw4tVaLlsfE7p,2001,0,7.49,7.49,6.42,8.56,7.49,6.42,5.35,6.21
08782EBCXPvAibaEXe9zVZKaStZ09MV9x0bcbU8i,2001,1,6.35,2.54,8.9,10.0,10.0,10.0,8.9,8.9
087E8A74XPvAibaEXe+nFvcMo/cK5Jyy/15N2Ig2,1998,1,7.22,7.22,8.25,8.05,7.63,8.25,7.84,8.25
087F9635XPvAibaEXe+FH4ihHxkt6fl0rux3/xah,1998,1,8.69,8.69,9.78,8.69,8.69,8.47,8.91,9.12
088350C2XPvAibaEXe+LLvbxzunmJHB3BF9TCyq/,1995,1,4.48,4.48,4.48,4.66,4.66,5.2,5.38,3.77
088381F9XPvAibaEXe9cKl9MZ7ySU1IdNY766RXm,1998,1,8.36,7.32,7.32,7.94,7.73,7.52,8.15,7.73
088611CDXPvAibaEXe+y9Z7iOH0a5LT21fktdHMZ,1998,1,6.1,2.44,8.55,9.77,7.33,5.62,8.06,8.06
0886B112XPvAibaEXe9nkv6/o6b5EZOqnlwcizGv,1998,1,8.93,8.93,8.93,8.71,8.71,9.38,8.93,8.04
088767B5XPvAibaEXe+Y5CB/5gt3MAZxW0JDh9YA,1995,1,6.07,7.28,7.28,7.28,7.28,7.28,4.86,8.5
08890FF6XPvAibaEXe+wmtNhlfgIwlWvQAJnsgPn,1995,1,6.62,5.52,6.62,6.62,7.73,7.73,6.62,6.62
088B76A4XPvAibaEXe8wj1bWOnrKYQKrIGLhaxdW,2001,1,7.35,7.35,7.35,8.4,6.3,7.35,8.4,8.19
089D0D67XPvAibaEXe8NoNh54Mn6M4hvoYUrZYVz,1997,0,8.42,6.32,7.37,7.37,7.37,7.37,7.37,8.42
089DDED5XPvAibaEXe9ev1y8S3u0zJ9MuVADX9qd,1998,1,7.45,8.51,7.45,8.51,7.45,7.66,8.09,8.09
